hash,string,length,frequency,field_count
96b01fabf898c6eb9d8aa699a2ba0063,"It is astonishing people cant go home sober as they ought to do. Amazing indeed: Light your honor. Get out of the way, young scoundrel. You do more harm than good.",163,1,1
2a793e22a010508c02e1c4252a81599c,Joycean murmoirs: Fritz Senn on James Joyce,43,1,1
4452038765e4426c130c084051ff6ac6,Vigorous Joyce: Atlantic readings of James Joyce,48,1,1
bb743a37a6aa3f5729ecfa9063e6a6bf,Richard Strauss: Werk und Leben,31,1,1
fde732491b8a6410fc9f802e07f54ae5,"God's love to fallen man: A sermon on Romans V. 15. By the Rev. J. Wesley, A.M.",79,1,1
419134b922b7ef6e995970b4ab7997a4,"The repentance of belivers: A sermon on Mark I. 15. By John Wesley, M.A.",72,1,1
6720226b8cc1b7bce34021016c4a35cd,Old Cantwell canvassing for Lord Janus,38,1,1
2046d8ad41c618181bf88a7b3fc70f66,Die zauberharfe,15,1,1
68e4fde74b1ffa530c882613e9ef85fd,Desencontrários: 6 poetas brasileiros = Unencontraries : 6 Brazilian poets,75,1,1
7b74d9eb00c91c9207649e6f5d1df617,"Theatre, Strawberry Hill, November 1801, will be presented an entirely new comedy in five acts called The Fashionable friends: ... The prologue to be spoken by the Earl of Mount Edgcumbe. To which will be added Lover's quarrels ... Hon. Mrs. Damer",247,1,1
7bfd997f21e132573bf0e46bb46f83a0,"Two select discourses on faith: and the objects thereof, the articles of the Apostles Creed. The first on faith, ... By William Allen. The second, The practical believer: ... By John Kettlewell, ...",198,1,1
c676e6d547e21e3917c71c7e1b742607,"The mistery of iniquity luckily discover'd: Or, a horrible plot and wicked contrivance against poor honest people of this nation. In a commical dialogue, between a pawnbroker, ... Written by a well-wisher to his country.",220,1,1
8c9de44da30c165a1f9367685752785d,"The works of Mr. William Allen: consisting of thirteen distinct tracts on several subjects. With a sermon preach'd at his funeral by Bishop Kidder; ... To which is prefix'd a preface, ... by John Lord Bishop of Chichester.",222,1,1
6c1c8c94b654b61c509a3ed0e3b24e6d,Ming shi jian shu; 明史简述,23,1,1
9b8fa5a728e33230f5977391526c8db8,"St. Paul's example considered as a model for Christian ministers.: A sermon, delivered at the ordination of the Rev. Nathaniel Thayer; as colleague Pastor with the reverend and aged Timothy Harrington; to the church and congregation in Lancaster, on the 9th of October, 1793.",275,1,1
cf9a563d97f506331f2583daad3969d3,"A sermon, delivered at Brimfield, on the 20th of June, 1798: at the installation of the Rev. Clark Brown, to the pastoral care of the church and society in that place.",167,1,1
54caf8dfb66a86e99f8e42c35f8e20d3,"The character of St. John the Baptist: delineated in a discourse, delivered June 24, 1797; before the Right Worshipful masters, officers, and brethren of Trinity, Morning Star, & St. Paul's Lodges, of Free and Accepted Masons.",226,1,1
bcac7ccc07c9a0c8cbc88b6e944438ee,InsidersChoice to CFA 2007 level I certification: The candidate's guide to Chartered Financial Analyst learning outcome statements,130,1,1
af1b57e45e4a9f7300c7bed309bf6a77,Jin Ping Mei; 金瓶梅,17,1,1
ca29cbb0bf7e7559ab0c4f3300f4c5f1,Shaping the future: biology and human values,44,1,1
5924ba2d841b744e690c7706db1667dd,Chong jian guang ming; 重見光明,27,1,1
ef7eb5c0091f4abe55ab2052e196d752,"A sermon preached before the Incorporated Society for the Propagation of the Gospel in Foreign Parts: at their anniversary meeting in the parish church of St. Mary-le-Bow, on Friday February 20, 1784. By the Right Reverend John Lord Bishop of Oxford.",250,1,1
9b1fb21428bdbda90947f35278013408,"The Bishop of Hereford's charge to the clergy of his diocese, at his triennial visitation in the year 1792",106,1,1
7b87927aac2d33306726e867f66c0aba,Iohn Bull making observations on the comet,42,1,1
7ea0e025c676c9f5e7d9a4e676410b89,"The works of the late Dr. Benjamin Franklin: consisting of his Life written by himself: : together with Essays humorous, moral, and literary; chiefly in the manner of the Spectator",180,1,1
20fdebad7e5b93f7e236bdbfe0ced27f,"A discourse on the love of our country: delivered on Nov. 4, 1789, at the meeting-house in the Old Jewry, to the Society for commemorating the revolution in Great Britain. With an appendix, ... Fifth edition, with additions, ... By Richard Price, D.D. F.R.S.",258,1,1
3f235abde10f264b8dfe35efc67d4ad,"Facts: addressed to the landholders: stockholders, merchants, farmers, manufacturers, tradesmen, proprietors of every description, and generally to all the subjects of Great Britain and Ireland",193,1,1
3c506d0aa28318f5a05d9ffcf6a4df73,"Four dissertations: I. On providence. II. On prayer. III. On the reasons for expecting that virtuous men shall meet after death in a state of happiness. IV. On the importance of Christianity, the nature of historical evidence, and miracles. By Richard Price",257,1,1
80b7781feef66d9f3e4a946396587131,Postscript to a pamphlet by Dr. Price on the state of the public debts and finances at signing the preliminary articles of peace in January 1783,144,1,1
68f718c2e2fc19cc9bc50de48634a8f8,"The daily office of a Christian: Being the devotions of ... Dr. William Laud, late Archbishop of Canterbury. The sixth edition. Wherein several catechetical paraphrases, ... are now made English; ...",199,1,1
a8a2be08ec0e2eccfb0c77de785fa1aa,"Bickerstaff's Boston almanack, for the year of our redemption 1774: Calculated for the meridian of Boston, N.E. lat. 42' 25⁰ n",126,1,1
68ec88810e90e9be18ff816c43cf4c3c,"Bickerstaff's Massachusetts, Connecticut, Rhodeisland, Newhampshire and Vermont almanack, for the year of our Lord 1799. ...: Fitted to the latitude and longitude of the town of Boston, but will serve without essential variation for the adjacent states. Together with matter, both useful and entertaining.",305,1,1
b4962bfdbacfb006b8b9aa6805cb90aa,"Bickerstaff's genuine Boston almanack, for the year of our redemption, 1786: ... Fitted for the meridian of Boston, lat. 42' 25⁰ [sic] n",136,1,1
3c624bb453f0b567399d7b50ab3e903a,"The North-American calendar: or, The Rhode-Island almanack, for the year of our Lord Christ 1788: ... calculated for the meridian of Providence, lat. 41$ 51' n. and long. 4h. 45' 38 w. But will serve for any of the adjacent states. : [Eight lines of verse from Barlow]",268,1,1
a2b5fc463a32c35868f5daebb8fb39ea,"Mills and Hicks's British and American register, with an almanack for the year 1775: Calculated for the use of all the New-England provinces",140,1,1
faf8dedcee0792719530100350272c5b,"The New-England almanack, or Lady's and gentleman's diary, for the year of our Lord Christ 1776: ... calculated for the meridian of Providence, in New-England, lat. 41 deg. 51 min. north, and 71 deg. 16 min. west, from the Royal Observatory at Greenwich; but may, without sensible error, serve all the adjacent colonies",319,1,1
a6d79f6be3ac70dbb9d6de4047e5f7c,"The New-England calendar: or, The Boston almanack, for the year of our Lord Christ 1786: ... Calculated for the meridian of Boston, but will serve for any of the adjacent states",177,1,1
f1779489e6aeee7568c30b029872e098,"The New-England almanack, or Lady's and gentleman's diary, for the year of our Lord Christ 1771: ... calculated for the meridian of Providence, in New-England, lat. 41$ 51' n. and 71$ 16' w. from the Royal Observatory at Greenwich; but may serve all the adjacent provinces",272,1,1
da8904dc2dff825dc3eb8d2c7dc26bae,"Bickerstaff's New-England almanack, for the year of our Lord, 1777 ...: Referred to the horrizon [sic] of 41 degrees, 35 minutes, north latitude, and a meridian of 4 hours, 30 minutes west from the Royal Observatory at Greenwich; fitting Connecticut, Rhode-Island, Massachusetts-Bay, New-Hampshire and New-York. ...",315,1,1
900bd7e4bc0729e403598caa8c418ace,"The New-England almanack, or Lady's and gentleman's diary, for the year of our Lord Christ 1779: ... calculated for the meridian of Providence, in New-England, lat. 41 deg. 51 min. north, and 71 deg. 16 min. west, from the Observatory at Greenwich; but may, without sensible error, serve all the adjacent states",311,1,1
a1a53b24db22bc5f4e7c8df92a89d8f9,"Bickerstaff's New-England almanack, for the year of our Lord 1782 ...: Referred to the horison [sic] of 41 deg. 35 min. n. lat. and a meridian of 4 h. 30 min. w. from the Royal Observatory at Greenwich; fitting Connecticut, Rhode-Island, Massachusetts-Bay, New-Hampshire and New-York. ...",288,1,1
347a2864ff52944f2c5f3acca7258d8,"Bickerstaff's New-England almanack, for the year of our Lord 1792. ...: Calculated for the meridian of Norwich, but will serve without essential variation for the adjacent states. ...",183,1,1
f824571a2a14ca14ab66c15cc7bf777b,"Scriptural cautions against embracing a religious scheme, taught by a number of Europeans, who came from England to America, in the year 1776, and stile themselves the Church, &c. &c.",183,1,1
b3e65980f1953dfb1b092eb425b1882d,The cabinet gallery of pictures by the first masters of the English and foreign schools: in seventy-three line engravings,121,1,1
e2ce524628b7c4e86f0c3fa47d4025c0,Fresh men: new voices in gay fiction,36,1,1
9333a12aeab9946b7b11222bf772143e,Ecclesiastical institutions: being Part VI of the Principles of sociology,73,1,1
bb9678588f7fc89ee9c479fcd7d9175,"An essay on the population of England: from the Revolution to the present time. With an appendix, ... The second edition, with corrections and additions. By Richard Price, D.D. F.R.S.",183,1,1
eddf743d3fa1f7485cd43b0d66fcf6e1,"Observations on the nature of civil liberty: the principles of government, and the justice and policy of the war with America. To which are added, an appendix and postscript, containing a state of the national debt,... By Richard Price,...",239,1,1
216fbfbd0ef78daaa9ba3d98c7e2ed6d,"A sermon preached at St. Mary's Church in Oxford, on Thursday, July 2, 1778: on occasion of the anniversary meeting of the governors of the Radcliffe Infirmary: by John Lord Bishop of Oxford. ...",195,1,1
e834ed2ea6d081e53be8d45f9b22a0b6,"The poetical works: of Nicholas Rowe, Esq",41,1,1
9ff761a299a0835f7e518eded4df797c,Superficial observations upon the Lord Bishop of Glocester's Rational account of the sacrament of the Lord's Supper,115,1,1
bc17d9710522e9ba0d3e376e4fb9a441,Some account of the character of the late Right Honourable Henry Bilson Legge,77,1,1
573344620fcf8768c4c6c40f016b4f70,"A sermon on the liturgy of the Church of England: Preached at the church of St. Mary le Bow, on St. Mark's Day, 1763, in pursuance of the last will of Mr. John Hutchins, ... By John Butler, ...",193,1,1
3027e36c39845049b8e6aef922dbd012,Varsity drag: from Good news,28,1,1
62f6c3985929c961d1b2ce335c1d8e97,George White's Scandals of 1931 medley,38,1,1
5b6065fbf2047eff95d62dcaa85fa482,Without love,12,1,1
d4a0a9fe01ee13496748988baf539d5e,"Lost my rhythm, lost my music, lost my man: Then you walked into the room : from Lew Brown's ""Casino de Paree"" revue",116,1,1
8de52021d7b69910da0393e75dde5586,"Button up your overcoat: I want to be bad : from ""Follow thru""",62,1,1
bafe09ea159c365dae7cdd9fdd28086b,"When the red, red, robin comes bob, bob, bobbin' along",54,1,1
d581fb6e800815af0628ea7e08411c68,"The morning's salutation: or, a friendly conference between a Puritan preacher and a family of his flock, upon the 30th of January. By Mr. Butler. Author of Hudibras.",166,1,1
d8d668f9c31a259b9f48a0ace94e13fd,The Geneva ballad: To the tune of 48,36,1,1
7c095f9cc1888ed9d47e4eae5a6dd159,"The posthumous works of Mr. Samuel Butler, (author of Hudibras) compleat in one volume: written in the time of the grand rebellion, and in the reign of King Charles II.",168,1,1
c14550eb45d1b50ea168b647dbed3798,"M. Annei Lucani Cordubensis Pharsalia cum duplici explanatione: Altera quide[m] arguta atq[ue] erudita, vtpote Ioannis Sulpitii Verulani viri facile doctissimi, Altera vero familiari admodum & dilucida, quippe quae ex Iodici Badii Ascensii, hois pro tyronum litterariorum eruditione vigilantissimi, grammatica est officina profecta",331,1,1
3c2d04236901213dd1604254a2bb1680,Stoische Doktrin in römischer Belletristik: das Problem von Entscheidungsfreiheit und Determinismus in Senecas Tragödien und Lucans Pharsalia,143,1,1
8965bace1388b1298a339dc268b1a346,Lucan im 21. Jahrhundert: Lucan in the 21st century = Lucano nei primi del XXI secolo,85,1,1
6928193c5f95913da220fe3b2a6df254,Ozu no mahōtsukai ; Rīmasu giiya no ohanashi; オズのまほうつかい ; リーマスじいやのお話,70,1,1
be17c3a69baf03d4b434604f03cd5065,Ozu no mahōtsukai; オズのまほうつかい,29,1,1
e7d4d0a5eca1bf264ecb00b4a5da9a8,"The fair penitent. A tragedy: By Nicholas Rowe, Esq. Adapted for theatrical representation, as performed at the Theatres-Royal, Drury-Lane and Covent-Garden. Regulated from the prompt-book, ...",193,1,1
d7fd8a4c6782e9f90d425687e77e5b89,"The fair penitent. A tragedy: By Nicholas Rowe, Esq. Adapted for theatrical representation, as performed at the Theatres-Royal, Drury-Lane, and Covent-Garden. Regulated from the prompt-books. ...",195,1,1
fc32bd85514817e1583b32c318097aac,"The ambitious step-mother: a tragedy: as it is acted at the New Theatre in Little Lincolns-Inn Fields, by His Majesty's servants. Written by N. Rowe, Esq",153,1,1
ec829b31266059f6236d3d4a57964386,"The biter: A comedy. Written by N. Rowe, Esq",44,1,1
d205940b58a25611ceae4697a3f2bbc1,"The bishop and his Clarke, or, A peep into paradise",51,1,1
1a3fbe8e4e891b6643def906e00cd0f,Miseries of travelling,22,1,1
3e585d5f7dce4fdadeb9cec2a61165ac,"Solomon Carpenter. February 4, 1905. -- Ordered to be printed.",62,1,1
49a087b652eab2f3b210d24b86501c24,"Boston, [May 20th 1814 Mr. Wm. Dodd] bought of Nathaniel Thayer, ship chandler & rope-maker, no. 32, State-Street ...",117,1,1
6771d1ab7fc9d2b65e89de7fbe643ed2,CFA 2006 level I certification: the candidates 500 question concept check Q & A workbook for chartered financial analyst,120,1,1
265c46606a5323c3b20c16281a3ab2a6,The human face,14,1,1
a3759b7978dc72f90c57713bccb1999f,Morgan offending the delicate organs of Captain Whiffle,55,1,1
8853357c5cf857e668dbaba56cd45d2c,Binocular visual acuity of children: demographic and socioeconomic characteristic--United States,96,1,1
c8b8d43ace2355369fa12fd4bbd40cc4,"Hearing levels of youths 12-17 years, United States: distribution of monaural hearing levels of youths 12-17 years at frequencies of 250, 500, 1000, 2000, 3000, 4000, 6000, and 8000 hertz as determined in individual air-conduction tests, by age, sex, race, geographic region, size of place of residence, family income, and education of parent",342,1,1
d9a76fcdbeb1ac8eb31588c433a021a,Development of the speech reception test,40,1,1
3ee0c99ef0a4d99dd59719a2f996e3f0,"Skeletal maturity of children 6-11 years, United States: skeletal age (hand-wrist), onset of ossification, and bone-specific skeletal ages by chronological age and sex of boys and girls 6-11 years of age, as assessed by the health examination survey standard, based primarily on the Greulich-Pyle radiographic atlas",315,1,1
55bf51e2c91fc5e17afa4876b723e5a8,Get up,6,1,1
57e5b5a957f4d5c54f8330fa89f745ca,Eve cost Adam just one bone,27,1,1
752289b9fad7d9830deb0c62b498029b,Working life: renewing labour process analysis,46,1,1
7367d851767d69d38e81e98ab0e03746,"The gardeners kalendar; directing what works are necessary to be performed every month in the kitchen, fruit, and pleasure-gardens, as also in the conservatory and nursery: With accounts I. Of the particular seasons for the propagation of all sorts of esculent plants and fruits, with the times wherein each sort is proper for the table. II. The proper seasons for transplanting all sorts of trees, shrubs, and plants, with the time of their flowering. By Philip Miller, F.R.S. member of the Botanick Academy at Florence, and gardener to the worshipful Company of Apothecaries, at their botanick garden in Chelsea",613,1,1
d71980ec1d62c44f0898a03654542074,"Thank your father: Gracias padre ; Good for you, bad for me = Bueno para ti, malo para mi : from ""Flying high""",110,1,1
a0e3e0ca0b7e55e7b29cb7f8a6fcf44d,"Broadway: Manhattan Mary = Maria de Manhattan : from ""Manhattan Mary""",69,1,1
94564f0071e613f547e63666f74b6d18,One sweet letter from you,25,1,1
84bf22fbd90643dbd64c123b03dee75,"I'm a dreamer: aren't we all = Soy un soñador ; If I had a talking picture of you = Una película parante de tí : from talking picture production ""Sunny side up""",163,1,1
3d0f89d8a67e305487f4402f774ae7bc,My little bimbo down on the Bamboo Isle,39,1,1
d318850410b7ae1bc624e079e068ae3b,I may be dancing with somebody else,35,1,1
dac67e9055d5159ea9271e1def01cf91,This heart of mine,18,1,1
d40f65ab9d15a3234c08209f10182143,She loves me,12,1,1
bed43b4352b8ae2c06f09fb3f4ba8538,"Lover, come back to me: from ""The new moon""",43,1,1
4cd3ceeb8a0a5c5258b87c7f9b534c6b,You're the cream in my coffee: To know you is to love you : from Hold everything,80,1,1
c76820bcee83c4d6445e0a33408c708f,"Boston, [11th April1810 Mr. Wm. Dodd] bought of Nathaniel Thayer, ship chandler & rope-maker, no. 32, State-Street ...",118,1,1
13ae7e8b173b468d8ce78ca78bee8b5d,"A sermon, delivered before the Ancient and Honorable Artillery Company, in Boston, June 4, 1798: being the anniversary of their election of officers. By Nathaniel Thayer, Minister of the church in Lancaster.",207,1,1
8a1d77bf8bc28b704ba3d6ab549a737f,Fifty million Frenchmen can't be wrong,38,1,1
88f6177e0a7c841ea4a5b054b9f69ebd,"A philosophicall essay towards an eviction of the being and attributes of God, immortality of the souls of men, truth and authority of Scripture. Together with an index of the heads of every particular part",206,1,1
e318c16f991e5d20b22619b389e78d5b,"Henry O. Kent. January 10, 1905. -- Ordered to be printed",57,1,1
ca9be9b5226c732a435eab653bfd6825,"Mary McLean Wyllys. April 11, 1904. -- Ordered to be printed.",61,1,1
bd0a923acfee99e406d8917e0ba036e1,"Samuel L.D. Goodale. December 12, 1904. -- Ordered to be printed",64,1,1
610d82220b55a7fff65cbc97375ce1b6,"Seymour F. Burlingame. March 7, 1904. -- Ordered to be printed",62,1,1
a406931a987034cebaf4c0200b327db8,"Caroline L. Guild. December 12, 1904. -- Ordered to be printed",62,1,1
50e3fc1e4e2bcb012a56f4d588151184,"Georgie S. Barbour. February 1, 1904. -- Ordered to be printed",62,1,1
5029e54e9799011a561e634a94481868,A Birmingham toast as given on the 14th of July by the Revolution Society,73,1,1
d94f754207d2fc41ec1bbc98057a78ef,Loss and gain: the story of a convert,37,1,1
b6b960ace1901a8033a17adf79e6e1f7,"In the Senate of the United States. February 21, 1889. -- Ordered to be printed. Mr. Jones, of Arkansas, from the Committee on Claims, submitted the following report. (To accompany Bill H.R. 834.) The Committee on Claims, to whom was referred the Bill (H.R. 834) for the relief of the heirs of John H. Newman, submit the following report",337,1,1
4412b13703e7f16447adcb129599947f,"In the Senate of the United States. August 14, 1888. -- Ordered to be printed. Mr. Jones, of Arkansas, from the Committee on Claims, submitted the following report. (To accompany Bill H.R. 834.) The Committee on Claims, to whom was referred the Bill (H.R. 834) for the relief of the heirs of John H. Newman, have considered the same and report as follows",354,1,1
225dfd484e870f8123142f11a873ef3e,"Solomon Sturges. (To accompany Bill H.R. No. 547.) February 17, 1838",68,1,1
290efd79c9e0692fe48e2d9985cddd39,"Solomon Sturges. (To accompany Bill H.R. No. 455.) March 21, 1836",65,1,1
1ff5e1c1aa7b6e98b4369bcd87afa0b8,Toscanini concert favorites,27,1,1
11d23a03417b2b13134090887891c207,A study of religious conversion in India understood by means of Wesley's doctrine of grace and certain analogues in the Hindu Bhakti tradition: with implications for pastoral care in the Methodist Church in India,212,1,1
395bac9fe2cff8bfd2ffa2a228e13fc6,"Myra Hess in concert, 1949-1960",31,1,1
ca9c4efdf6ed7f5cb19b698d580f2150,Haroldo de Campos in conversation: in memoriam 1929-2003,56,1,1
527a8f88884160a96df214c0e492180a,Entremilênios,14,1,1
b6b5b5c7c57ac874b27c83d30ac9a473,Signâncias: reflexões sobre Haroldo de Campos,47,1,1
962d6703c5b60937be9ecb5ae44afc0e,Letters to Hannah More,22,1,1
f1ddd88408a1595938badffbe58d050f,"A discourse on the nature, ends, and difference of the two covenants: By William Allen",86,1,1
c60a2b0162ca698d16dedf7376bcb2c6,"Wu Han, historian: son of China's times",39,1,1
f4e84de3f260ed57520ffd22dbf40356,"The varsity drag: from ""Good news""",34,1,1
ca6ea480ac4da8f369757682d3ea271d,One more time: Una vez más,27,1,1
f340bfdc660a872540a83e003a0a05f8,A peep at the gas lights in Pall-Mall,37,1,1
fa7577a7a7b540f5e3cf5739f18ef810,"The Tory Quaker: or, Aminadab's new vision in the fields, after a cup of the creature",85,1,1
982322831892d3fe7fd3b6b474f4d4e8,"A sermon preach'd before the lords spiritual and temporal in parliament assembled, at the Collegiate Church of St. Peter's Westminster, on Monday January 30, 1720-21.: Being the anniversary of the Martyrdom of King Charles the first. By Benjamin Lord bishop of Bangor.",268,1,1
1a91f1f53b2ac27ae6cffef810224fe0,"The censor or, Observations on the prospect of a peace, and the conduct of our treaties abroad, occasioned by the last craftsman, relating to the succession of Don Carlos, to the Dukedom of Tuscany, &c. By the author of the Enquiry",231,1,1
717c9835125d5322c40e158a6da6193,Zhu Xi he ta de qian bei men: Zhu Xi yu Song dai xin ru xue dao lun; 朱熹和他的前辈们: 朱熹与宋代新儒学导论,89,1,1
ac5d66772e93c06b08af267c024c5a83,Zhuzi xue pai; 朱子學派,19,1,1
825f689d69f6fa0128d4124f9ce88c5a,Phänomenologie und Idealismus: Struktur und Methode der Philosophie Rudolf Steiners,84,1,1
aed96da4fa2134dcf9e890cba5efaf37,Biography: enlightening the path of human life,46,1,1
2dacc19581637556910aa89406b77899,Astronomy and astrology: finding a relationship to the cosmos,61,1,1
a6dcf2b04d48388cdd2967d0afee46b0,Welt der Kunst: ausgewählte Texte,34,1,1
9a996f5b760cc5622b4b0493cc073dbe,Bloom's how to write about William Shakespeare,46,1,1
2306fdb88bad267f8407ed475b957c0b,The labyrinth,13,1,1
7b402f4a7f63b60eb9c82249f557f663,Bloom's literary themes,23,1,1
b779739842593c79e0f1572c44b4d43a,Strong symptoms of loyalty!!,28,1,1
9a44ed1179423f570b068a60fc4b3f,"The attic miscellany; or, characteristic mirror of men and things",65,1,1
f136395c39cf90b871dae23dc33f1fa3,The Attic miscellany and characteristic mirror of men and things: including the correspondent's museum,102,1,1
138d5a0518f88804becbad7e842d26f7,"Faulkner's imperialism: space, place, and the materiality of myth",65,1,1
b954da6f7d0ee4d17e2e79cce3105d1a,"Christ the pearl of great price: or, The excellency of Christ to believers set forth: Being a divine message from God to poor sinners: or, a dreadful warning to all impenitent sinners. I. Wherein Jesus Christ and salvation are freely offered to all that will come in and accept of it, before the day of grace it past. II. Shewing the great danger of slighting Christ and salvation tendered in the Gospel. III. With sweet invitations to all poor sinners to close with Jesus Christ and be happy for ever. By Mr. Richard Baxter",524,1,1
81c4675d1ccf590171d9a57e2098a643,"Aphorismes of Justification, With their Explication annexed. Wherein also is opened the nature of the Covenants, Satisfaction, Righteousnesse, Faith, Works, &c",159,1,1
94f296ff3b512f0e0eece23567c7a4bc,The Rise and growth of fanaticism,33,1,1
2bcae82f1daa5c999550d0c7c88f825d,The saints everlasting rest,27,1,1
c4340e3f57f62ce1822fb30f769d71ac,John Wilkes Esqr,16,1,1
e5b159e8096fc1cd701e9db13ff57718,[Monastic fare],15,1,1
156e0c33dfb16382f39f9304e1979b9a,"The poetical entertainer: or, Tales, satyrs, dialogues, and intrigues, &c. serious and comical",94,1,1
55425d32e07c2050a9d8f52546415eec,"A Narrative, of the excursion and ravages of the King's troops under the command of General Gage, on the nineteenth of April, 1775: Together with the depositions taken by order of Congress, to support the truth of it. Published by authority.",241,1,1
75320eddf577bd52ca816e228cf6c25a,Hudibras: In three parts,24,1,1
c3fb0908977037cd6e52ddb19cc603dc,"The seraphical young shepherd: being a very remarkable account of a shepherd in France, about eighteen years of age, who, without any other means than the Scriptures, and the teachings of God's Holy Spirit, attained to a very uncommon and evangelical knowledge of the true God, and Jesus Christ whom He hath sent : now translated from the French, and enlarged with notes",370,1,1
7bb26af4e7f7ffa7c5e8be46fa689bc6,The way of all flesh [excerpts],31,1,1
3520c64dddd24d539d47bfbeb5289575,"""Shi"" ""Han"" lun zan zhi yan jiu; 《史》《漢》論贊之研究",44,1,1
7ad589c3f869746fe096109d9a95d35f,"Cong wu ti mo pian kan ""Shi ji"" de te zhi: yi <ping zhun>, <san wang>, <jin shang> san pian wei zhu; 從五體末篇看《史記》的特質: 以<平凖>, <三王>, <今上>三篇為主",137,1,1
c0d8a8eb35ceb330ca7d0559e8f39a5c,Shi ji ji jie: [130 juan]; 史記集解: [130卷],39,1,1
976a2c439efd2d8704d3debf4a78fbbd,Essays on the formation of the human character,46,1,1
a61d9b735fcde0cb594418993151a0a3,"Proofs of the illustrations by Maxfield Parrish for ""Mother Goose in prose"" by L. Frank Baum",92,1,1
56a2bbae78ddcb8fd16c587c928df89d,"The fair penitent, a tragedy",28,1,1
dc804d70ab45d048039bb02c417a854,"The fair penitent: A tragedy. As it is acted at the New Theatre in Little Lincolns-Inn-Fields. By Her Majesty's servants. Written by N. Rowe, Esq",145,1,1
9742a2e2338e8897cb96d86d9c7c4caf,Lady Jane Grey: a tragedy,25,1,1
2d6dfa02b532334c6812ea29ea0958c8,"Observations on the nature of civil liberty, the principles of government, and the justice and policy of the war with America: To which is added an appendix, containing a state of the national debt, an estimate of the money drawn from the public by the taxes, and an account of the national income and expenditure since the last war. By Richard Price, D.D. F.R.S.",363,1,1
69e8862ae95e1bbe4b3dfd81ab97dc03,"Everett and Webster: A scene in Congress in 1826! Thirty-three years ago, a New England representative made his first essay in the halls of Congress. ... Who was it that thus bowed himself to the 'strange gods' of the South--the Baal and the Moloch of slavery? Edward Everett, of Massachusetts, who, as governor in 1836--true to his principles--announced in his inaugural message, that the discussion of slavery is an offence indictable at common law! ... And who is now, in strains of fulsome eulogy, commending to your admiration and imitation, Daniel Webster, the shameless defender of the Fugitive Slave Bill ...",616,1,1
acf0be9adefa44474071a0ff7e9fdcb8,"Hon. A. Stewart's address to the people of the 18th congressional district of Pennsylvania: Fellow citizens: I consider the approaching presidential election by far the most important in its consequences for good or for evil that has ever occurred in this country. ... At the head of the American system stands its great author and eloquent advocate Henry Clay ... At the head of the ""British system,"" stands James K. Polk, a young and unknown man, distinguished for nothing but his servility to men in power ... and above all, for his uniform and decided hostility to the ""protective policy""",592,1,1
5052fd79ca8b5911c6fb948843953dd,"Electors of Michigan!: Are any of you to be deceived by the base duplicity or the false pretences of the present Whig Party? Is not this self-styled Whig party, in fact, the old Federal Party, re-organized under a new and assumed name? ... The answer may be found in the following ancient Federal & modern Whig maxims. ...",322,1,1
3ecf92a6197de4565a6bf9a853c5d5a0,"Cambridge, July 18, 1797. Proposal for printing by subscription, The life of Ezra Stiles, S.T.D. et L.L.D A.A.S. et S.S. Philos. Philad. et Connect. Socius, president of Yale College. By Abiel Holmes, A.M. Pastor of the First Church in Cambridge",245,1,1
8f2cb2f5c154ee75217e0926261fbb76,"Letters to a young lady: on a variety of useful and interesting subjects. Calculated to improve the heart, to form the manners and enlighten the understanding. ""That our daughters may be as polished corners of the temple."" By the Rev. John Bennett. Two volumes complete in one.",277,1,1
6459fb6de9a359ed7eda373575b5f47c,"Religion productive of music: A discourse, delivered at Marlborough, March 24th, 1773, at a singing lecture. Published at the desire of the band and friends of music. By John Mellen, A.M. Pastor of the Second Church in Lancaster. [Five lines of quotations]",256,1,1
a00eedd256ffbd0331c6ecabec0f096f,"A discourse, delivered at Worcester, March, 28th, 1775: at the desire of the Convention of Committees for the County of Worcester. By Elisha Fish, A.M.",151,1,1
98158d982236679079d1f841d894d8e5,"An introduction to the speaking and writing of the English language, according to grammatical rules: intended to assist learners in acquiring a thorough knowledge of syntax. By Caleb Alexander, A.M. author of ""A grammatical system of the English language,"" and Grammatica elements, &c."" and ""A grammatical institute of the Latin language."" Published according to act of Congress",378,1,1
39608c17f705385118e8b57fdcc1fec7,"The continental harmony: containing a number of anthems, fuges, and chorusses, in several parts. Never before published. Composed by William Billings, author of various music books. [Ten lines of Scripture texts] Published according to act of Congress.",252,1,1
85cfc8c255afb726d7005232cbbf7557,"The original Mother Goose's melody: as issued by John Newberry, of London, circa 1760, Isaiah Thomas, of Worcester, Mass., circa 1785, and Munroe & Francis, of Boston, circa 1825 : reproduced in fac-simile, from the first Worcester edition",239,1,1
7b7751f564b99f1e683c3696a1bd8472,"An oration on the illustrious George Washington: who died December 14th, 1799. Pronounced before the citizens of Westmoreland, at the request of their committee and the Jerusalem Lodge, February 22d. 1800. By Roswell Shirtliff [i.e., Shurtleff], A.B. [Two lines from Horace]",274,1,1
df99f908ffefd66dd53a6e1f45015f53,Evolution in Hawaii: a supplement to teaching about evolution and the nature of science,87,1,1
5a4c90eda140938e31bf59f9c704999c,"Goethes Geistesart in ihrer Offenbarung durch seinen Faust und durch das Märchen ""Von der Schlange und der Lilie,""",115,1,1
